Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00       3/3           std::_Tuple_impl<0ul, std::filesystem::__cxx11::path::_List::_Impl*, std::filesystem::__cxx11::path::_List::_Impl_deleter>::_M_head(std::_Tuple_impl<0ul, std::filesystem::__cxx11::path::_List::_Impl*, std::filesystem::__cxx11::path::_List::_Impl_deleter>&) [532]
-----------------------------------------------
                0.00    0.00       3/3           std::tuple_element<1ul, std::tuple<std::filesystem::__cxx11::path::_List::_Impl*, std::filesystem::__cxx11::path::_List::_Impl_deleter> >::type& std::get<1ul, std::filesystem::__cxx11::path::_List::_Impl*, std::filesystem::__cxx11::path::_List::_Impl_deleter>(std::tuple<std::filesystem::__cxx11::path::_List::_Impl*, std::filesystem::__cxx11::path::_List::_Impl_deleter>&) [543]
[541]    0.0    0.00    0.00       3         std::filesystem::__cxx11::path::_List::_Impl_deleter& std::__get_helper<1ul, std::filesystem::__cxx11::path::_List::_Impl_deleter>(std::_Tuple_impl<1ul, std::filesystem::__cxx11::path::_List::_Impl_deleter>&) [541]
                0.00    0.00       3/3           std::_Tuple_impl<1ul, std::filesystem::__cxx11::path::_List::_Impl_deleter>::_M_head(std::_Tuple_impl<1ul, std::filesystem::__cxx11::path::_List::_Impl_deleter>&) [533]
-----------------------------------------------
                0.00    0.00       3/3           std::__uniq_ptr_impl<std::filesystem::__cxx11::path::_List::_Impl, std::filesystem::__cxx11::path::_List::_Impl_deleter>::_M_ptr() [538]
[542]    0.0    0.00    0.00       3         std::tuple_element<0ul, std::tuple<std::filesystem::__cxx11::path::_List::_Impl*, std::filesystem::__cxx11::path::_List::_Impl_deleter> >::type& std::get<0ul, std::filesystem::__cxx11::path::_List::_Impl*, std::filesystem::__cxx11::path::_List::_Impl_deleter>(std::tuple<std::filesystem::__cxx11::path::_List::_Impl*, std::filesystem::__cxx11::path::_List::_Impl_deleter>&) [542]
                0.00    0.00       3/3           std::filesystem::__cxx11::path::_List::_Impl*& std::__get_helper<0ul, std::filesystem::__cxx11::path::_List::_Impl*, std::filesystem::__cxx11::path::_List::_Impl_deleter>(std::_Tuple_impl<0ul, std::filesystem::__cxx11::path::_List::_Impl*, std::filesystem::__cxx11::path::_List::_Impl_deleter>&) [540]
-----------------------------------------------
                0.00    0.00       3/3           std::__uniq_ptr_impl<std::filesystem::__cxx11::path::_List::_Impl, std::filesystem::__cxx11::path::_List::_Impl_deleter>::_M_deleter() [537]
[543]    0.0    0.00    0.00       3         std::tuple_element<1ul, std::tuple<std::filesystem::__cxx11::path::_List::_Impl*, std::filesystem::__cxx11::path::_List::_Impl_deleter> >::type& std::get<1ul, std::filesystem::__cxx11::path::_List::_Impl*, std::filesystem::__cxx11::path::_List::_Impl_deleter>(std::tuple<std::filesystem::__cxx11::path::_List::_Impl*, std::filesystem::__cxx11::path::_List::_Impl_deleter>&) [543]
                0.00    0.00       3/3           std::filesystem::__cxx11::path::_List::_Impl_deleter& std::__get_helper<1ul, std::filesystem::__cxx11::path::_List::_Impl_deleter>(std::_Tuple_impl<1ul, std::filesystem::__cxx11::path::_List::_Impl_deleter>&) [541]
-----------------------------------------------
                0.00    0.00       3/3           std::unique_ptr<std::filesystem::__cxx11::path::_List::_Impl, std::filesystem::__cxx11::path::_List::_Impl_deleter>::~unique_ptr() [531]
[544]    0.0    0.00    0.00       3         std::remove_reference<std::filesystem::__cxx11::path::_List::_Impl*&>::type&& std::move<std::filesystem::__cxx11::path::_List::_Impl*&>(std::filesystem::__cxx11::path::_List::_Impl*&) [544]
-----------------------------------------------
                0.00    0.00       1/2           cvision::detect(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [3]
                0.00    0.00       1/2           cvision::annotate(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, cvision::Frame&, cv::Mat&) [11]
[545]    0.0    0.00    0.00       2         YOLODetector::YOLODetector(YOLOModel&) [545]
-----------------------------------------------
                0.00    0.00       2/2           cv::dnn::dnn4_v20251223::Net::operator=(cv::dnn::dnn4_v20251223::Net const&) [547]
[546]    0.0    0.00    0.00       2         cv::Ptr<cv::dnn::dnn4_v20251223::Net::Impl>::operator=(cv::Ptr<cv::dnn::dnn4_v20251223::Net::Impl> const&) [546]
                0.00    0.00       2/2           std::shared_ptr<cv::dnn::dnn4_v20251223::Net::Impl>::operator=(std::shared_ptr<cv::dnn::dnn4_v20251223::Net::Impl> const&) [550]
-----------------------------------------------
                0.00    0.00       2/2           YOLOModel::YOLOModel(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, float, float, int, int) [548]
[547]    0.0    0.00    0.00       2         cv::dnn::dnn4_v20251223::Net::operator=(cv::dnn::dnn4_v20251223::Net const&) [547]
                0.00    0.00       2/2           cv::Ptr<cv::dnn::dnn4_v20251223::Net::Impl>::operator=(cv::Ptr<cv::dnn::dnn4_v20251223::Net::Impl> const&) [546]
-----------------------------------------------
                0.00    0.00       1/2           cvision::detect(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [3]
                0.00    0.00       1/2           cvision::annotate(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, cvision::Frame&, cv::Mat&) [11]
[548]    0.0    0.00    0.00       2         YOLOModel::YOLOModel(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, float, float, int, int) [548]
                0.00    0.00     160/6589        std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::push_back(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [400]
                0.00    0.00       2/4288        std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::vector() [419]
                0.00    0.00       2/29005       std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::size() const [229]
                0.00    0.00       2/2           cv::dnn::dnn4_v20251223::Net::operator=(cv::dnn::dnn4_v20251223::Net const&) [547]
-----------------------------------------------
                0.00    0.00       1/2           cvision::detect(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [3]
                0.00    0.00       1/2           cvision::annotate(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, cvision::Frame&, cv::Mat&) [11]
[549]    0.0    0.00    0.00       2         YOLOModel::~YOLOModel() [549]
                0.00    0.00       2/22228       std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::~vector() [246]
-----------------------------------------------
                0.00    0.00       2/2           cv::Ptr<cv::dnn::dnn4_v20251223::Net::Impl>::operator=(cv::Ptr<cv::dnn::dnn4_v20251223::Net::Impl> const&) [546]
[550]    0.0    0.00    0.00       2         std::shared_ptr<cv::dnn::dnn4_v20251223::Net::Impl>::operator=(std::shared_ptr<cv::dnn::dnn4_v20251223::Net::Impl> const&) [550]
                0.00    0.00       2/2           std::__shared_ptr<cv::dnn::dnn4_v20251223::Net::Impl, (__gnu_cxx::_Lock_policy)2>::operator=(std::__shared_ptr<cv::dnn::dnn4_v20251223::Net::Impl, (__gnu_cxx::_Lock_policy)2> const&) [551]
-----------------------------------------------
                0.00    0.00       2/2           std::shared_ptr<cv::dnn::dnn4_v20251223::Net::Impl>::operator=(std::shared_ptr<cv::dnn::dnn4_v20251223::Net::Impl> const&) [550]
[551]    0.0    0.00    0.00       2         std::__shared_ptr<cv::dnn::dnn4_v20251223::Net::Impl, (__gnu_cxx::_Lock_policy)2>::operator=(std::__shared_ptr<cv::dnn::dnn4_v20251223::Net::Impl, (__gnu_cxx::_Lock_policy)2> const&) [551]
                0.00    0.00       2/2           std::__shared_count<(__gnu_cxx::_Lock_policy)2>::operator=(std::__shared_count<(__gnu_cxx::_Lock_policy)2> const&) [552]
-----------------------------------------------
                0.00    0.00       2/2           std::__shared_ptr<cv::dnn::dnn4_v20251223::Net::Impl, (__gnu_cxx::_Lock_policy)2>::operator=(std::__shared_ptr<cv::dnn::dnn4_v20251223::Net::Impl, (__gnu_cxx::_Lock_policy)2> const&) [551]
[552]    0.0    0.00    0.00       2         std::__shared_count<(__gnu_cxx::_Lock_policy)2>::operator=(std::__shared_count<(__gnu_cxx::_Lock_policy)2> const&) [552]
                0.00    0.00       2/2           std::_Sp_counted_base<(__gnu_cxx::_Lock_policy)2>::_M_add_ref_copy() [554]
                0.00    0.00       2/2           std::_Sp_counted_base<(__gnu_cxx::_Lock_policy)2>::_M_release() [553]
-----------------------------------------------
                0.00    0.00       2/2           std::__shared_count<(__gnu_cxx::_Lock_policy)2>::operator=(std::__shared_count<(__gnu_cxx::_Lock_policy)2> const&) [552]
[553]    0.0    0.00    0.00       2         std::_Sp_counted_base<(__gnu_cxx::_Lock_policy)2>::_M_release() [553]
-----------------------------------------------
                0.00    0.00       2/2           std::__shared_count<(__gnu_cxx::_Lock_policy)2>::operator=(std::__shared_count<(__gnu_cxx::_Lock_policy)2> const&) [552]
[554]    0.0    0.00    0.00       2         std::_Sp_counted_base<(__gnu_cxx::_Lock_policy)2>::_M_add_ref_copy() [554]
-----------------------------------------------
                0.00    0.00       2/2           __gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > > std::move_backward<__gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >, __gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > > >(__gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >, __gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >, __gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >) [108]
[555]    0.0    0.00    0.00       2         __gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > > std::__miter_base<__gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > > >(__gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >) [555]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<cvision::Frame, std::allocator<cvision::Frame> >::_Vector_impl::_Vector_impl(std::_Vector_base<cvision::Frame, std::allocator<cvision::Frame> >::_Vector_impl&&) [564]
[556]    0.0    0.00    0.00       2         std::remove_reference<std::_Vector_base<cvision::Frame, std::allocator<cvision::Frame> >::_Vector_impl&>::type&& std::move<std::_Vector_base<cvision::Frame, std::allocator<cvision::Frame> >::_Vector_impl&>(std::_Vector_base<cvision::Frame, std::allocator<cvision::Frame> >::_Vector_impl&) [556]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[557]    0.0    0.00    0.00       1         cli_options::cli_options() [557]
-----------------------------------------------
