Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
 [151] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [429] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::~_Vector_impl() [370] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__relocate_a<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&)
 [449] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator++() [430] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_deallocate(std::vector<int, std::allocator<int> >*, unsigned long) [273] float* std::__relocate_a<float*, float*, std::allocator<float> >(float*, float*, float*, std::allocator<float>&)
 [413] __gnu_cxx::__ops::_Iter_pred<int (*)(int) noexcept>::_Iter_pred(int (*)(int) noexcept) [431] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_create_storage(unsigned long) [165] int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&)
  [77] bool __gnu_cxx::__ops::_Iter_pred<int (*)(int) noexcept>::operator()<__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >) [432] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl_data::_Vector_impl_data() [570] std::setprecision(int)
 [414] __gnu_cxx::__ops::_Iter_pred<int (*)(int) noexcept> __gnu_cxx::__ops::__pred_iter<int (*)(int) noexcept>(int (*)(int) noexcept) [404] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() [362] __gnu_cxx::__normal_iterator<cvision::Detection*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > > std::__copy_move_a<false, __gnu_cxx::__normal_iterator<cvision::Detection const*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > >, __gnu_cxx::__normal_iterator<cvision::Detection*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > > >(__gnu_cxx::__normal_iterator<cvision::Detection const*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > >, __gnu_cxx::__normal_iterator<cvision::Detection const*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > >, __gnu_cxx::__normal_iterator<cvision::Detection*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > >)
 [469] __gnu_cxx::__ops::_Val_comp_iter<LevenshteinSearch::search(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, float)::{lambda(cvision::Frame const&, cvision::Frame const&)#1}>::_Val_comp_iter(__gnu_cxx::__ops::_Iter_comp_iter<LevenshteinSearch::search(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, float)::{lambda(cvision::Frame const&, cvision::Frame const&)#1}>&&) (predefined_ops.h) [433] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_base(unsigned long, std::allocator<std::vector<int, std::allocator<int> > > const&) [255] int* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*)
 [465] bool __gnu_cxx::__ops::_Val_comp_iter<LevenshteinSearch::search(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, float)::{lambda(cvision::Frame const&, cvision::Frame const&)#1}>::operator()<cvision::Frame, __gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > > >(cvision::Frame&, __gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >) (predefined_ops.h) [434] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~_Vector_base() [352] cvision::Detection* std::__copy_move_a<false, cvision::Detection const*, cvision::Detection*>(cvision::Detection const*, cvision::Detection const*, cvision::Detection*)
 [553] __gnu_cxx::__ops::_Iter_comp_iter<LevenshteinSearch::search(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, float)::{lambda(cvision::Frame const&, cvision::Frame const&)#1}>::_Iter_comp_iter(LevenshteinSearch::search(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, float)::{lambda(cvision::Frame const&, cvision::Frame const&)#1}) (predefined_ops.h) [385] std::_Vector_base<float, std::allocator<float> >::_M_allocate(unsigned long) [571] int std::__countl_zero<unsigned long>(unsigned long)
 [458] bool __gnu_cxx::__ops::_Iter_comp_iter<LevenshteinSearch::search(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, float)::{lambda(cvision::Frame const&, cvision::Frame const&)#1}>::operator()<__gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >, __gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > > >(__gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >, __gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >) (predefined_ops.h) [330] std::_Vector_base<float, std::allocator<float> >::_Vector_impl::_Vector_impl() [185] int const* std::__min_element<int const*, __gnu_cxx::__ops::_Iter_less_iter>(int const*, int const*, __gnu_cxx::__ops::_Iter_less_iter)
 [470] __gnu_cxx::__ops::_Val_comp_iter<LevenshteinSearch::search(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, float)::{lambda(cvision::Frame const&, cvision::Frame const&)#1}> __gnu_cxx::__ops::__val_comp_iter<LevenshteinSearch::search(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, float)::{lambda(cvision::Frame const&, cvision::Frame const&)#1}>(__gnu_cxx::__ops::_Iter_comp_iter<LevenshteinSearch::search(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, float)::{lambda(cvision::Frame const&, cvision::Frame const&)#1}>) (predefined_ops.h) [331] std::_Vector_base<float, std::allocator<float> >::_Vector_impl::~_Vector_impl() [108] __gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > > std::move_backward<__gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >, __gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > > >(__gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >, __gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >, __gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >)
 [554] __gnu_cxx::__ops::_Iter_comp_iter<LevenshteinSearch::search(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, float)::{lambda(cvision::Frame const&, cvision::Frame const&)#1}> __gnu_cxx::__ops::__iter_comp_iter<LevenshteinSearch::search(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, float)::{lambda(cvision::Frame const&, cvision::Frame const&)#1}>(LevenshteinSearch::search(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, float)::{lambda(cvision::Frame const&, cvision::Frame const&)#1}) (predefined_ops.h) [237] std::_Vector_base<float, std::allocator<float> >::_M_deallocate(float*, unsigned long) [225] cvision::Detection* std::__copy_move_a1<false, cvision::Detection const*, cvision::Detection*>(cvision::Detection const*, cvision::Detection const*, cvision::Detection*)
 [182] __gnu_cxx::__ops::__iter_less_iter() [332] std::_Vector_base<float, std::allocator<float> >::_Vector_impl_data::_Vector_impl_data() [256] int* std::__copy_move_a1<false, int const*, int*>(int const*, int const*, int*)
 [540] bool __gnu_cxx::operator==<cvision::Frame const*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >(__gnu_cxx::__normal_iterator<cvision::Frame const*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > > const&, __gnu_cxx::__normal_iterator<cvision::Frame const*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > > const&) [203] std::_Vector_base<float, std::allocator<float> >::_M_get_Tp_allocator() [226] cvision::Detection* std::__copy_move_a2<false, cvision::Detection const*, cvision::Detection*>(cvision::Detection const*, cvision::Detection const*, cvision::Detection*)
 [305] bool __gnu_cxx::operator==<cvision::Detection const*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > >(__gnu_cxx::__normal_iterator<cvision::Detection const*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > > const&, __gnu_cxx::__normal_iterator<cvision::Detection const*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > > const&) [333] std::_Vector_base<float, std::allocator<float> >::_Vector_base() [257] int* std::__copy_move_a2<false, int const*, int*>(int const*, int const*, int*)
 [555] bool __gnu_cxx::operator==<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >(__gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > > const&, __gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > > const&) [334] std::_Vector_base<float, std::allocator<float> >::~_Vector_base() [274] cv::Rect_<int>* std::__relocate_a_1<cv::Rect_<int>*, cv::Rect_<int>*, std::allocator<cv::Rect_<int> > >(cv::Rect_<int>*, cv::Rect_<int>*, cv::Rect_<int>*, std::allocator<cv::Rect_<int> >&)
 [415] bool __gnu_cxx::operator==<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [41] std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [487] cvision::Frame* std::__relocate_a_1<cvision::Frame*, cvision::Frame*, std::allocator<cvision::Frame> >(cvision::Frame*, cvision::Frame*, cvision::Frame*, std::allocator<cvision::Frame>&)
 [475] bool __gnu_cxx::operator< <cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >(__gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > > const&, __gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > > const&) [68] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [420] cvision::Detection* std::__relocate_a_1<cvision::Detection*, cvision::Detection*, std::allocator<cvision::Detection> >(cvision::Detection*, cvision::Detection*, cvision::Detection*, std::allocator<cvision::Detection>&)
 [380] __gnu_cxx::__normal_iterator<cv::Rect_<int>*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > >::difference_type __gnu_cxx::operator-<cv::Rect_<int>*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > >(__gnu_cxx::__normal_iterator<cv::Rect_<int>*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > > const&, __gnu_cxx::__normal_iterator<cv::Rect_<int>*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > > const&) [73] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [371] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__relocate_a_1<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&)
 [479] __gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >::difference_type __gnu_cxx::operator-<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >(__gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > > const&, __gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > > const&) [39] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [275] std::enable_if<std::__is_bitwise_relocatable<float, void>::value, float*>::type std::__relocate_a_1<float, float>(float*, float*, float*, std::allocator<float>&)
 [447] __gnu_cxx::__normal_iterator<cvision::Detection*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > >::difference_type __gnu_cxx::operator-<cvision::Detection*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > >(__gnu_cxx::__normal_iterator<cvision::Detection*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > > const&, __gnu_cxx::__normal_iterator<cvision::Detection*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > > const&) [145] std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [166] std::enable_if<std::__is_bitwise_relocatable<int, void>::value, int*>::type std::__relocate_a_1<int, int>(int*, int*, int*, std::allocator<int>&)
